sale_id,sale_date,city,state,brand,model,customer_age,gender,payment_mode,ex_showroom_price,discount,final_price,quantity,revenue
6264,2024-07-21,Delhi,Delhi,Bajaj,Pulsar 125,27.0,Male,UPI,100573,8999.0,91574,1,91574
6265,2023-11-21,Delhi,Delhi,TVS,Raider 125,53.0,Male,Credit Card,111317,5061.0,106256,1,106256
6266,2025-07-03,Chennai,Tamil Nadu,Honda,SP125,50.0,Female,Credit Card,95002,3328.0,91674,3,275022
6267,2025-05-21,Hyderabad,Telangana,Honda,Shine,48.0,Male,Loan,97052,8264.0,88788,1,88788
6268,2025-04-14,Hyderabad,Telangana,Suzuki,Gixxer,44.0,Male,UPI,108530,399.0,108131,1,108131
6269,2024-05-06,Lucknow,Uttar Pradesh,Yamaha,FZ-S,53.0,Male,Credit Card,153157,5973.0,147184,4,588736
6270,2023-06-02,Vadodara,Gujarat,TVS,Raider 125,55.0,Female,Loan,95590,2799.0,92791,4,371164
6271,2024-05-14,Lucknow,Uttar Pradesh,Bajaj,Pulsar NS200,48.0,Female,Credit Card,102439,2826.0,99613,2,199226
6272,2024-07-11,Chennai,Tamil Nadu,Suzuki,Access 125,32.0,Female,Credit Card,112022,4200.0,107822,3,323466
6273,2025-10-12,Lucknow,Uttar Pradesh,Bajaj,Pulsar NS200,54.0,Male,UPI,104273,2725.0,101548,3,304644
6274,2025-04-27,Ahmedabad,Gujarat,TVS,Jupiter,52.0,Male,Credit Card,103078,5503.0,97575,1,97575
6275,2023-12-07,Chennai,Tamil Nadu,TVS,Raider 125,,Female,Cash,102343,8476.0,93867,2,187734
6276,2024-06-30,Vadodara,Gujarat,TVS,Apache RTR 160,18.0,Male,UPI,109267,227.0,109040,3,327120
6277,2023-05-08,Hyderabad,Telangana,Suzuki,Gixxer,25.0,Female,Loan,119818,6816.0,113002,2,226004
6278,2023-05-27,Kolkata,West Bengal,Royal Enfield,Hunter 350,24.0,Male,Loan,202696,,202182,4,808728
6279,2024-03-02,Pune,Maharashtra,Bajaj,Platina 110,55.0,Female,Cash,110070,4976.0,105094,2,210188
6280,2023-03-05,Lucknow,Uttar Pradesh,Honda,Unicorn,31.0,Female,UPI,86475,646.0,85829,3,257487
6281,2025-06-14,Bengaluru,Karnataka,Hero,Xtreme 125R,50.0,Female,UPI,84404,4300.0,80104,1,80104
6282,2025-12-09,Mumbai,Maharashtra,TVS,Apache RTR 160,,,Cash,101494,4749.0,96745,4,386980
6283,2025-10-25,Lucknow,Uttar Pradesh,Suzuki,Gixxer,57.0,Male,Cash,104854,3695.0,101159,2,202318
6284,2024-09-14,Kolkata,West Bengal,Honda,Shine,28.0,Female,,99053,3950.0,95103,1,95103
6285,2025-01-05,Bengaluru,Karnataka,Royal Enfield,Hunter 350,22.0,Female,UPI,181910,3581.0,178329,1,178329
6286,2024-10-16,Surat,Gujarat,Bajaj,Pulsar NS200,37.0,Female,Loan,100582,5801.0,94781,4,379124
6287,2023-05-26,Chennai,Tamil Nadu,Yamaha,FZ-S,60.0,,Cash,148698,23.0,148675,1,148675
6288,2023-05-02,Pune,Maharashtra,Suzuki,Gixxer,38.0,Female,Loan,121982,1663.0,120319,3,360957
6289,2024-08-04,Jaipur,Rajasthan,Royal Enfield,Meteor 350,21.0,,Cash,236194,4853.0,231341,1,231341
6290,2025-06-02,Lucknow,Uttar Pradesh,Suzuki,Access 125,25.0,Female,Cash,103533,1574.0,101959,4,407836
6291,2023-06-12,Ahmedabad,Gujarat,Yamaha,R15 V4,42.0,Female,Cash,149037,3826.0,145211,4,580844
6292,2024-08-23,Bengaluru,Karnataka,Suzuki,Avenis,41.0,Female,Credit Card,114110,9838.0,104272,3,312816
6293,2025-11-11,Delhi,Delhi,Yamaha,MT-15,36.0,Male,Loan,136888,5179.0,131709,1,131709
6294,2025-07-13,Pune,Maharashtra,Suzuki,Avenis,47.0,Female,UPI,128062,5811.0,122251,3,366753
6295,2025-02-26,Mumbai,Maharashtra,TVS,Raider 125,35.0,Male,Credit Card,91504,6516.0,84988,2,169976
6296,2024-04-27,Ahmedabad,Gujarat,Hero,HF Deluxe,,Female,Credit Card,77091,9220.0,67871,2,135742
6297,2023-04-13,Pune,Maharashtra,Royal Enfield,Hunter 350,50.0,Female,UPI,196175,13908.0,182267,1,182267
6298,2024-08-13,Mumbai,Maharashtra,Royal Enfield,Meteor 350,36.0,Male,Loan,234651,2610.0,232041,1,232041
6299,2025-12-14,Vadodara,Gujarat,Bajaj,Pulsar 125,34.0,Female,Cash,110176,7260.0,102916,4,411664
6300,2023-09-05,Pune,Maharashtra,Honda,Unicorn,46.0,Male,Loan,100955,6327.0,94628,2,189256
6301,2024-03-02,Lucknow,Uttar Pradesh,Honda,Unicorn,56.0,Female,UPI,104516,4631.0,99885,1,99885
6302,2023-12-01,Jaipur,Rajasthan,Honda,Shine,30.0,Female,UPI,92212,3959.0,88253,1,88253
6303,2023-03-04,Kolkata,West Bengal,TVS,Raider 125,48.0,Male,UPI,112210,6095.0,106115,1,106115
6304,2025-09-20,Chennai,Tamil Nadu,Bajaj,Pulsar NS200,33.0,Male,Credit Card,112563,7385.0,105178,2,210356
6305,2024-12-14,Pune,Maharashtra,Yamaha,FZ-S,51.0,Male,Credit Card,121207,5930.0,115277,4,461108
6306,2025-01-28,Jaipur,Rajasthan,Yamaha,FZ-S,21.0,Female,Cash,147535,10006.0,137529,1,137529
6307,2025-07-21,Hyderabad,Telangana,Honda,SP125,42.0,,UPI,83382,9671.0,73711,4,294844
6308,2024-02-18,Jaipur,Rajasthan,Suzuki,Avenis,26.0,Female,Credit Card,115693,6466.0,109227,2,218454
6309,2023-06-12,Hyderabad,Telangana,Bajaj,Pulsar 125,48.0,Female,UPI,124748,6682.0,118066,4,472264
6310,2023-08-31,Kolkata,West Bengal,Suzuki,Gixxer,19.0,Female,UPI,118683,5726.0,112957,2,225914
6311,2023-12-01,Mumbai,Maharashtra,TVS,Jupiter,37.0,Male,Loan,100938,4914.0,96024,3,288072
6312,2025-04-06,Hyderabad,Telangana,Bajaj,Platina 110,25.0,Male,Credit Card,103703,4866.0,98837,3,296511
6313,2025-12-02,Vadodara,Gujarat,Bajaj,Pulsar NS200,50.0,Female,Cash,89443,6287.0,83156,4,332624
6314,2025-05-18,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,54.0,Male,UPI,207954,3991.0,203963,2,407926
6315,2024-05-05,Lucknow,Uttar Pradesh,Hero,Xtreme 125R,55.0,Male,UPI,86494,699.0,85795,3,257385
6316,2024-07-30,Jaipur,Rajasthan,Royal Enfield,Classic 350,34.0,Female,UPI,242411,4691.0,237720,3,713160
6317,2025-07-16,Mumbai,Maharashtra,Honda,SP125,41.0,Female,UPI,93891,2103.0,91788,2,183576
6318,2025-09-10,Bengaluru,Karnataka,TVS,Jupiter,22.0,Male,UPI,105201,9160.0,96041,4,384164
6319,2023-12-01,Jaipur,Rajasthan,TVS,Raider 125,35.0,Male,Credit Card,113701,7563.0,106138,4,424552
6320,2024-05-18,Kolkata,West Bengal,TVS,Apache RTR 160,34.0,Female,Cash,109589,3924.0,105665,1,105665
6321,2023-12-11,Chennai,Tamil Nadu,Honda,SP125,32.0,Female,Credit Card,83978,4396.0,79582,1,79582
6322,2023-08-24,Kolkata,West Bengal,Royal Enfield,Meteor 350,53.0,Female,Credit Card,206037,8146.0,197891,1,197891
6323,2025-08-19,Mumbai,Maharashtra,Bajaj,Pulsar NS200,19.0,,Loan,112722,9836.0,102886,3,308658
6324,2024-03-17,Jaipur,Rajasthan,Royal Enfield,Meteor 350,,Female,Credit Card,230117,3630.0,226487,2,452974
6325,2024-09-15,Hyderabad,Telangana,Suzuki,Avenis,33.0,,Credit Card,98484,9156.0,89328,4,357312
6326,2025-11-28,Delhi,Delhi,Suzuki,Gixxer,29.0,Female,Credit Card,127506,901.0,126605,4,506420
6327,2025-12-16,Lucknow,Uttar Pradesh,Yamaha,R15 V4,22.0,Female,Loan,162507,6146.0,156361,4,625444
6328,2025-03-14,Chennai,Tamil Nadu,Suzuki,Access 125,52.0,Male,Loan,116478,9844.0,106634,2,213268
6329,2025-04-19,Bengaluru,Karnataka,Hero,Splendor Plus,37.0,Female,UPI,94143,6953.0,87190,2,174380
6330,2025-04-04,Vadodara,Gujarat,Hero,Xtreme 125R,41.0,Female,Credit Card,88217,6849.0,81368,4,325472
6331,2024-04-05,Surat,Gujarat,Bajaj,Pulsar 125,37.0,Female,Loan,106479,4834.0,101645,4,406580
6332,2024-11-20,Kolkata,West Bengal,Suzuki,Gixxer,24.0,Male,Cash,106698,4000.0,102698,3,308094
6333,2023-12-15,Pune,Maharashtra,Yamaha,R15 V4,52.0,Male,Cash,140747,3094.0,137653,1,137653
6334,2024-05-26,Chennai,Tamil Nadu,Yamaha,FZ-S,50.0,Male,Cash,146586,4028.0,142558,3,427674
6335,2023-11-30,Kolkata,West Bengal,Hero,Xtreme 125R,40.0,Male,Credit Card,88415,,88282,1,88282
6336,2024-12-27,Vadodara,Gujarat,TVS,Apache RTR 160,51.0,Female,Credit Card,104047,5394.0,98653,4,394612
6337,2023-06-13,Mumbai,Maharashtra,Royal Enfield,Classic 350,31.0,Male,Cash,204781,4482.0,200299,2,400598
6338,2024-09-07,Bengaluru,Karnataka,Suzuki,Gixxer,35.0,Male,UPI,100415,6069.0,94346,1,94346
6339,2025-11-18,Surat,Gujarat,Yamaha,R15 V4,27.0,Female,Credit Card,152512,6480.0,146032,3,438096
6340,2023-12-24,Delhi,Delhi,Royal Enfield,Hunter 350,46.0,,Loan,227450,5604.0,221846,4,887384
6341,2025-06-11,Surat,Gujarat,Honda,Shine,27.0,Male,Cash,98637,5468.0,93169,3,279507
6342,2024-10-18,Vadodara,Gujarat,Royal Enfield,Hunter 350,43.0,Female,Cash,221550,268.0,221282,4,885128
6343,2023-12-25,Jaipur,Rajasthan,Bajaj,Platina 110,21.0,Female,UPI,102136,9760.0,92376,3,277128
6344,2023-06-09,Ahmedabad,Gujarat,Hero,Splendor Plus,,Female,Loan,68269,,63690,3,191070
6345,2025-04-15,Jaipur,Rajasthan,Yamaha,FZ-S,26.0,Male,UPI,158598,4720.0,153878,3,461634
6346,2025-01-11,Surat,Gujarat,Yamaha,R15 V4,45.0,Male,Loan,140301,5388.0,134913,3,404739
6347,2024-03-27,Mumbai,Maharashtra,Suzuki,Avenis,44.0,Female,Loan,111751,5092.0,106659,3,319977
6348,2023-04-17,Vadodara,Gujarat,Bajaj,Pulsar NS200,,Male,Cash,103986,8326.0,95660,1,95660
6349,2024-11-14,Ahmedabad,Gujarat,TVS,Jupiter,39.0,,Loan,116955,4599.0,112356,2,224712
6350,2025-05-30,Lucknow,Uttar Pradesh,TVS,Jupiter,52.0,Female,Cash,93353,3428.0,89925,2,179850
6351,2023-06-23,Chennai,Tamil Nadu,Bajaj,Platina 110,50.0,Female,Credit Card,108380,6516.0,101864,2,203728
6352,2024-05-16,Delhi,Delhi,Suzuki,Gixxer,20.0,Female,UPI,105726,2692.0,103034,3,309102
6353,2024-10-11,Chennai,Tamil Nadu,Royal Enfield,Classic 350,41.0,Male,UPI,218579,7816.0,210763,1,210763
6354,2024-10-07,Jaipur,Rajasthan,Hero,HF Deluxe,44.0,Female,Cash,80773,1000.0,79773,3,239319
6355,2023-02-17,Pune,Maharashtra,Honda,Shine,24.0,Male,UPI,119959,7349.0,112610,4,450440
6356,2024-03-23,Hyderabad,Telangana,Suzuki,Avenis,27.0,Female,Loan,112543,,104936,4,419744
6357,2023-09-01,Ahmedabad,Gujarat,Suzuki,Access 125,52.0,Female,Credit Card,113854,7601.0,106253,3,318759
6358,2024-05-27,Kolkata,West Bengal,TVS,Apache RTR 160,26.0,Male,UPI,106338,5273.0,101065,3,303195
6359,2023-05-06,Mumbai,Maharashtra,TVS,Jupiter,31.0,Male,UPI,104045,657.0,103388,2,206776
6360,2025-10-13,Chennai,Tamil Nadu,Hero,HF Deluxe,18.0,Female,Loan,98179,2175.0,96004,2,192008
6361,2024-05-06,Mumbai,Maharashtra,Royal Enfield,Classic 350,58.0,Male,Loan,187151,4361.0,182790,3,548370
6362,2025-03-06,Bengaluru,Karnataka,Yamaha,MT-15,19.0,Female,UPI,133846,4844.0,129002,2,258004
6363,2024-12-10,Surat,Gujarat,Suzuki,Avenis,27.0,Female,Credit Card,121327,7985.0,113342,4,453368
6364,2025-06-25,Surat,Gujarat,TVS,Raider 125,32.0,Male,UPI,111843,4083.0,107760,2,215520
6365,2024-12-20,Mumbai,Maharashtra,Honda,Shine,52.0,Female,Credit Card,95376,6223.0,89153,1,89153
6366,2024-01-18,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,54.0,Female,Credit Card,180469,6711.0,173758,1,173758
6367,2024-05-11,Chennai,Tamil Nadu,Honda,Unicorn,51.0,Male,Cash,83924,11121.0,72803,4,291212
6368,2025-06-04,Chennai,Tamil Nadu,Yamaha,FZ-S,58.0,Female,,140307,4445.0,135862,3,407586
6369,2023-02-06,Lucknow,Uttar Pradesh,Suzuki,Avenis,36.0,Female,Credit Card,107918,3110.0,104808,4,419232
6370,2025-02-11,Surat,Gujarat,Honda,Unicorn,18.0,Male,Loan,112283,7821.0,104462,4,417848
6371,2025-11-05,Chennai,Tamil Nadu,Bajaj,Pulsar 125,40.0,,UPI,96367,9512.0,86855,4,347420
6372,2023-03-07,Chennai,Tamil Nadu,Hero,Xtreme 125R,20.0,Female,UPI,93114,4156.0,88958,2,177916
6373,2024-05-31,Mumbai,Maharashtra,Yamaha,FZ-S,55.0,Male,Credit Card,148557,4955.0,143602,4,574408
6374,2023-02-12,Kolkata,West Bengal,TVS,Apache RTR 160,34.0,Female,Credit Card,121569,2611.0,118958,4,475832
6375,2023-12-10,Kolkata,West Bengal,Bajaj,Pulsar 125,27.0,Female,UPI,111284,3715.0,107569,1,107569
6376,2025-09-05,Mumbai,Maharashtra,Suzuki,Gixxer,58.0,Male,Credit Card,101816,11574.0,90242,2,180484
6377,2023-01-01,Jaipur,Rajasthan,Hero,Xtreme 125R,22.0,,Cash,76965,5660.0,71305,1,71305
6378,2025-09-27,Pune,Maharashtra,Suzuki,Access 125,57.0,Male,Credit Card,98985,3802.0,95183,2,190366
6379,2023-09-14,Vadodara,Gujarat,Royal Enfield,Meteor 350,23.0,,Credit Card,217089,,214564,4,858256
6380,2025-09-17,Vadodara,Gujarat,Yamaha,R15 V4,19.0,Female,Loan,151806,4192.0,147614,1,147614
6381,2024-11-30,Hyderabad,Telangana,TVS,Apache RTR 160,,Male,Cash,114744,9085.0,105659,4,422636
6382,2024-01-30,Delhi,Delhi,Royal Enfield,Classic 350,59.0,Male,Cash,200142,5230.0,194912,1,194912
6383,2025-12-10,Delhi,Delhi,Yamaha,R15 V4,29.0,Male,UPI,147128,6858.0,140270,2,280540
6384,2023-05-02,Mumbai,Maharashtra,Honda,Unicorn,36.0,Male,Credit Card,95109,5570.0,89539,4,358156
6385,2024-07-02,Lucknow,Uttar Pradesh,Bajaj,Platina 110,20.0,,Cash,107858,5345.0,102513,2,205026
6386,2024-04-26,Bengaluru,Karnataka,Suzuki,Gixxer,43.0,Female,Loan,126941,6938.0,120003,1,120003
6387,2025-02-21,Vadodara,Gujarat,Honda,Shine,35.0,Female,Cash,100329,7169.0,93160,3,279480
6388,2025-03-16,Mumbai,Maharashtra,Hero,HF Deluxe,,Female,Loan,83954,5956.0,77998,1,77998
6389,2025-12-24,Chennai,Tamil Nadu,Bajaj,Pulsar NS200,22.0,Female,Cash,100450,8806.0,91644,2,183288
6390,2023-05-03,Mumbai,Maharashtra,Royal Enfield,Classic 350,28.0,Male,UPI,163246,4738.0,158508,4,634032
6391,2023-04-06,Chennai,Tamil Nadu,Bajaj,Platina 110,59.0,Male,Credit Card,120039,908.0,119131,1,119131
6392,2025-03-11,Surat,Gujarat,Hero,Xtreme 125R,,Female,UPI,87718,2957.0,84761,3,254283
6393,2025-07-19,Surat,Gujarat,Royal Enfield,Meteor 350,46.0,Male,Loan,203804,7837.0,195967,3,587901
6394,2025-03-27,Ahmedabad,Gujarat,Suzuki,Avenis,38.0,Female,Credit Card,116822,0.0,116822,4,467288
6395,2024-03-21,Mumbai,Maharashtra,Royal Enfield,Classic 350,51.0,Female,Credit Card,193596,7926.0,185670,4,742680
6396,2023-03-30,Ahmedabad,Gujarat,TVS,Apache RTR 160,36.0,Female,Loan,108771,10244.0,98527,1,98527
6397,2023-02-20,Ahmedabad,Gujarat,Honda,SP125,57.0,Male,,107788,3973.0,103815,3,311445
6398,2023-01-05,Mumbai,Maharashtra,Suzuki,Gixxer,27.0,Female,Credit Card,138029,5073.0,132956,1,132956
6399,2025-07-03,Vadodara,Gujarat,TVS,Raider 125,30.0,Female,UPI,96913,3099.0,93814,3,281442
6400,2025-05-19,Delhi,Delhi,Suzuki,Avenis,51.0,Male,UPI,94238,9821.0,84417,2,168834
6401,2023-10-16,Hyderabad,Telangana,Hero,Splendor Plus,21.0,Male,UPI,95844,1953.0,93891,2,187782
6402,2025-08-30,Delhi,Delhi,Royal Enfield,Classic 350,42.0,Male,Loan,206171,5286.0,200885,2,401770
6403,2023-04-19,Chennai,Tamil Nadu,Suzuki,Access 125,53.0,Male,Credit Card,106164,0.0,106164,3,318492
6404,2023-12-07,Delhi,Delhi,Yamaha,FZ-S,50.0,Male,UPI,142559,4036.0,138523,3,415569
6405,2023-05-04,Ahmedabad,Gujarat,TVS,Jupiter,38.0,Female,Credit Card,101737,5668.0,96069,4,384276
6406,2023-10-01,Delhi,Delhi,Honda,Shine,24.0,Female,Cash,105864,4090.0,101774,4,407096
6407,2023-07-14,Chennai,Tamil Nadu,Hero,Xtreme 125R,44.0,Female,Loan,86159,7180.0,78979,4,315916
6408,2024-11-14,Delhi,Delhi,TVS,Apache RTR 160,44.0,Female,Loan,109654,3156.0,106498,2,212996
6409,2023-08-23,Hyderabad,Telangana,Suzuki,Avenis,18.0,Female,Cash,115886,6642.0,109244,1,109244
6410,2025-12-13,Pune,Maharashtra,Bajaj,Platina 110,35.0,Female,UPI,100070,8790.0,91280,4,365120
6411,2024-04-26,Hyderabad,Telangana,Hero,HF Deluxe,56.0,Female,Credit Card,94734,2831.0,91903,3,275709
6412,2024-01-28,Surat,Gujarat,Royal Enfield,Meteor 350,36.0,Male,UPI,213253,6926.0,206327,4,825308
6413,2025-06-28,Hyderabad,Telangana,Honda,SP125,52.0,Female,Credit Card,90853,6444.0,84409,4,337636
6414,2025-02-04,Jaipur,Rajasthan,Suzuki,Access 125,42.0,Female,Cash,116501,596.0,115905,1,115905
6415,2024-05-25,Bengaluru,Karnataka,Honda,Unicorn,19.0,Male,UPI,98489,1699.0,96790,4,387160
6416,2024-12-23,Mumbai,Maharashtra,Yamaha,MT-15,46.0,Male,UPI,155894,2986.0,152908,1,152908
6417,2025-02-17,Kolkata,West Bengal,Yamaha,FZ-S,27.0,Male,Cash,143129,9116.0,134013,2,268026
6418,2025-10-03,Hyderabad,Telangana,Yamaha,R15 V4,39.0,Female,Cash,150758,1761.0,148997,2,297994
6419,2024-12-06,Surat,Gujarat,Yamaha,FZ-S,32.0,Female,Cash,133226,3202.0,130024,2,260048
6420,2023-02-05,Jaipur,Rajasthan,Bajaj,Pulsar 125,29.0,Male,UPI,113472,6074.0,107398,4,429592
6421,2025-04-16,Lucknow,Uttar Pradesh,Yamaha,MT-15,21.0,Male,Cash,135220,1498.0,133722,4,534888
6422,2024-12-20,Mumbai,Maharashtra,Royal Enfield,Meteor 350,58.0,Male,,214730,4454.0,210276,1,210276
6423,2024-02-24,Kolkata,West Bengal,Honda,SP125,33.0,Female,Credit Card,111394,5109.0,106285,4,425140
6424,2025-12-05,Lucknow,Uttar Pradesh,Royal Enfield,Classic 350,46.0,Male,UPI,240479,1488.0,238991,4,955964
6425,2024-06-17,Vadodara,Gujarat,Bajaj,Pulsar 125,45.0,Female,Credit Card,96155,1639.0,94516,1,94516
6426,2025-10-02,Chennai,Tamil Nadu,Honda,Shine,33.0,Male,Credit Card,104037,10268.0,93769,3,281307
6427,2023-09-25,Vadodara,Gujarat,TVS,Raider 125,26.0,Female,Loan,98429,3618.0,94811,2,189622
6428,2025-09-16,Chennai,Tamil Nadu,Yamaha,R15 V4,56.0,Male,UPI,131439,0.0,131439,1,131439
6429,2023-12-12,Jaipur,Rajasthan,Hero,HF Deluxe,53.0,Female,UPI,89885,5669.0,84216,1,84216
6430,2025-02-12,Bengaluru,Karnataka,TVS,Jupiter,46.0,Female,Loan,105088,799.0,104289,2,208578
6431,2024-11-22,Bengaluru,Karnataka,Honda,Shine,26.0,Female,Credit Card,107463,3489.0,103974,1,103974
6432,2023-01-15,Vadodara,Gujarat,Bajaj,Pulsar 125,24.0,Female,UPI,114695,636.0,114059,3,342177
6433,2024-11-29,Pune,Maharashtra,TVS,Raider 125,,Female,Credit Card,103399,5874.0,97525,2,195050
6434,2025-11-22,Pune,Maharashtra,Suzuki,Avenis,25.0,Female,Loan,118009,5463.0,112546,3,337638
6435,2023-05-28,Surat,Gujarat,Hero,HF Deluxe,24.0,Male,UPI,88362,1608.0,86754,4,347016
6436,2024-08-31,Bengaluru,Karnataka,Yamaha,MT-15,34.0,Female,Cash,147289,,141948,3,425844
6437,2023-01-15,Surat,Gujarat,Yamaha,MT-15,40.0,Female,UPI,147687,5217.0,142470,1,142470
6438,2025-12-14,Lucknow,Uttar Pradesh,Yamaha,R15 V4,49.0,Female,Credit Card,130230,1046.0,129184,1,129184
6439,2025-11-26,Hyderabad,Telangana,TVS,Jupiter,25.0,Male,Loan,86400,7452.0,78948,3,236844
6440,2025-06-11,Hyderabad,Telangana,Hero,Splendor Plus,49.0,Male,Loan,90628,7530.0,83098,1,83098
6441,2023-12-28,Vadodara,Gujarat,TVS,Jupiter,34.0,,Loan,107577,0.0,107577,2,215154
6442,2023-09-01,Chennai,Tamil Nadu,TVS,Jupiter,18.0,Male,,96375,5511.0,90864,4,363456
6443,2023-08-09,Vadodara,Gujarat,Suzuki,Access 125,45.0,Female,UPI,116246,4331.0,111915,4,447660
6444,2023-07-22,Vadodara,Gujarat,Bajaj,Pulsar 125,59.0,Male,Cash,113246,5034.0,108212,1,108212
6445,2025-08-05,Vadodara,Gujarat,Yamaha,FZ-S,54.0,Male,,146400,3082.0,143318,2,286636
6446,2024-04-26,Chennai,Tamil Nadu,Suzuki,Avenis,51.0,Female,UPI,124034,3707.0,120327,3,360981
6447,2023-07-22,Mumbai,Maharashtra,Royal Enfield,Meteor 350,47.0,Female,Cash,187645,2687.0,184958,2,369916
6448,2023-08-04,Hyderabad,Telangana,Honda,SP125,42.0,Female,Loan,92351,7982.0,84369,3,253107
6449,2023-07-16,Mumbai,Maharashtra,Suzuki,Avenis,36.0,Female,Credit Card,114611,4441.0,110170,4,440680
6450,2025-12-13,Mumbai,Maharashtra,Royal Enfield,Hunter 350,,Male,Cash,189022,7356.0,181666,1,181666
6451,2023-11-24,Kolkata,West Bengal,Suzuki,Avenis,54.0,Male,Credit Card,109002,4699.0,104303,2,208606
6452,2025-03-07,Kolkata,West Bengal,TVS,Apache RTR 160,53.0,Female,Cash,117433,6526.0,110907,3,332721
6453,2024-05-16,Kolkata,West Bengal,Honda,Unicorn,44.0,Female,UPI,82625,0.0,82625,4,330500
6454,2024-10-15,Jaipur,Rajasthan,Honda,SP125,26.0,Male,Loan,94511,,93150,4,372600
6455,2024-10-17,Pune,Maharashtra,Honda,Unicorn,29.0,Female,Cash,99928,5126.0,94802,4,379208
6456,2025-01-17,Mumbai,Maharashtra,Hero,Xtreme 125R,,Male,Cash,86124,2879.0,83245,1,83245
6457,2023-01-01,Ahmedabad,Gujarat,Hero,Xtreme 125R,39.0,Male,Credit Card,96841,13527.0,83314,1,83314
6458,2025-03-24,Chennai,Tamil Nadu,Royal Enfield,Classic 350,58.0,Male,Loan,205319,6059.0,199260,4,797040
6459,2025-07-19,Mumbai,Maharashtra,Hero,Splendor Plus,21.0,Male,Credit Card,85662,4220.0,81442,1,81442
6460,2023-12-07,Bengaluru,Karnataka,Royal Enfield,Meteor 350,55.0,Female,Credit Card,196021,1745.0,194276,2,388552
6461,2023-08-20,Bengaluru,Karnataka,Yamaha,R15 V4,35.0,Male,UPI,131827,6215.0,125612,3,376836
6462,2023-05-02,Delhi,Delhi,Suzuki,Avenis,18.0,Male,Credit Card,110218,0.0,110218,4,440872
6463,2023-12-08,Kolkata,West Bengal,Yamaha,FZ-S,27.0,Female,Loan,150160,4885.0,145275,3,435825
6464,2024-09-19,Ahmedabad,Gujarat,TVS,Jupiter,,Male,Credit Card,116312,6119.0,110193,2,220386
6465,2024-10-25,Vadodara,Gujarat,Yamaha,MT-15,56.0,Male,Cash,127847,0.0,127847,3,383541
6466,2024-04-15,Lucknow,Uttar Pradesh,Royal Enfield,Classic 350,41.0,Female,UPI,197912,3124.0,194788,2,389576
6467,2024-03-28,Chennai,Tamil Nadu,Bajaj,Pulsar 125,43.0,Male,Cash,118299,4973.0,113326,3,339978
6468,2023-02-24,Jaipur,Rajasthan,Bajaj,Pulsar 125,38.0,Female,UPI,119976,1025.0,118951,3,356853
6469,2023-11-03,Lucknow,Uttar Pradesh,Honda,Shine,23.0,Female,Cash,102336,7162.0,95174,4,380696
6470,2024-09-01,Kolkata,West Bengal,Suzuki,Avenis,45.0,Female,UPI,96432,8967.0,87465,1,87465
6471,2023-03-28,Bengaluru,Karnataka,Yamaha,MT-15,47.0,Male,UPI,146084,6176.0,139908,2,279816
6472,2023-06-15,Chennai,Tamil Nadu,TVS,Raider 125,53.0,Male,Credit Card,97734,8825.0,88909,1,88909
6473,2024-07-26,Chennai,Tamil Nadu,Yamaha,FZ-S,51.0,Female,Credit Card,131244,7496.0,123748,3,371244
6474,2023-03-29,Vadodara,Gujarat,TVS,Jupiter,54.0,Male,Credit Card,111893,2077.0,109816,1,109816
6475,2025-03-25,Chennai,Tamil Nadu,Honda,Unicorn,52.0,Male,Credit Card,110073,5694.0,104379,3,313137
6476,2023-04-25,Mumbai,Maharashtra,Yamaha,FZ-S,40.0,Female,Cash,152585,418.0,152167,1,152167
6477,2024-08-07,Hyderabad,Telangana,Hero,Xtreme 125R,60.0,Female,Credit Card,99400,1326.0,98074,2,196148
6478,2023-09-21,Bengaluru,Karnataka,TVS,Jupiter,40.0,Female,Credit Card,113609,2015.0,111594,3,334782
6479,2024-07-03,Lucknow,Uttar Pradesh,Royal Enfield,Classic 350,,Male,Cash,199600,7366.0,192234,4,768936
6480,2023-08-16,Lucknow,Uttar Pradesh,Hero,HF Deluxe,31.0,Female,Loan,91987,1186.0,90801,2,181602
6481,2024-08-23,Bengaluru,Karnataka,TVS,Jupiter,48.0,Male,Cash,114159,8134.0,106025,3,318075
6482,2023-03-23,Delhi,Delhi,Honda,SP125,59.0,Female,Loan,87871,9795.0,78076,4,312304
6483,2025-05-20,Vadodara,Gujarat,TVS,Jupiter,57.0,Female,Credit Card,92762,3125.0,89637,1,89637
6484,2024-08-11,Bengaluru,Karnataka,Yamaha,R15 V4,49.0,Female,,150556,2439.0,148117,4,592468
6485,2025-12-24,Mumbai,Maharashtra,Bajaj,Pulsar 125,39.0,Female,Loan,112321,5723.0,106598,2,213196
6486,2023-03-02,Kolkata,West Bengal,Yamaha,MT-15,21.0,Male,Credit Card,142829,,135332,1,135332
6487,2025-07-31,Jaipur,Rajasthan,Honda,SP125,58.0,Male,Cash,93264,,87570,3,262710
6488,2023-04-04,Bengaluru,Karnataka,Suzuki,Gixxer,28.0,Male,Cash,125547,7372.0,118175,2,236350
6489,2024-12-06,Hyderabad,Telangana,TVS,Jupiter,33.0,Male,Credit Card,111602,1552.0,110050,4,440200
6490,2025-10-23,Bengaluru,Karnataka,Royal Enfield,Meteor 350,42.0,Female,Credit Card,218816,,216452,4,865808
