sale_id,sale_date,city,state,brand,model,customer_age,gender,payment_mode,ex_showroom_price,discount,final_price,quantity,revenue
7849,2023-02-25,Kolkata,West Bengal,Royal Enfield,Meteor 350,35.0,Male,Cash,207685,2493,205192,4,820768
7850,2023-08-14,Hyderabad,Telangana,Hero,HF Deluxe,54.0,Male,Credit Card,92982,1945,91037,1,91037
7851,2023-07-20,Surat,Gujarat,Royal Enfield,Hunter 350,38.0,Male,Cash,215345,6240,209105,1,209105
7852,2024-03-16,Surat,Gujarat,Royal Enfield,Hunter 350,36.0,Female,UPI,194063,5219,188844,4,755376
7853,2025-12-27,Lucknow,Uttar Pradesh,Yamaha,R15 V4,56.0,Male,Cash,134448,9173,125275,2,250550
7854,2025-06-09,Lucknow,Uttar Pradesh,Royal Enfield,Hunter 350,39.0,Female,Loan,190868,3038,187830,4,751320
7855,2023-08-06,Chennai,Tamil Nadu,TVS,Raider 125,44.0,Male,Cash,94716,926,93790,2,187580
7856,2025-02-08,Jaipur,Rajasthan,Bajaj,Platina 110,29.0,Male,Cash,124002,6628,117374,2,234748
7857,2024-03-22,Mumbai,Maharashtra,Royal Enfield,Hunter 350,49.0,Male,Credit Card,212356,3030,209326,1,209326
7858,2024-05-26,Bengaluru,Karnataka,Yamaha,R15 V4,38.0,Female,Cash,155528,2527,153001,2,306002
7859,2023-08-27,Lucknow,Uttar Pradesh,Hero,Xtreme 125R,46.0,Female,Credit Card,90396,2382,88014,2,176028
7860,2023-03-02,Delhi,Delhi,Hero,HF Deluxe,50.0,Female,UPI,80617,7274,73343,4,293372
7861,2025-08-17,Pune,Maharashtra,Honda,SP125,19.0,Female,UPI,101565,6792,94773,4,379092
7862,2024-12-07,Bengaluru,Karnataka,Suzuki,Avenis,44.0,Male,Credit Card,105342,3659,101683,4,406732
7863,2024-06-09,Surat,Gujarat,Hero,Splendor Plus,40.0,Female,Credit Card,86066,2452,83614,3,250842
7864,2023-06-29,Surat,Gujarat,Royal Enfield,Meteor 350,22.0,Female,Cash,233032,0,233032,4,932128
7865,2024-06-25,Jaipur,Rajasthan,Suzuki,Access 125,55.0,Male,UPI,107835,3471,104364,1,104364
7866,2024-09-29,Vadodara,Gujarat,TVS,Jupiter,28.0,Female,Loan,81110,811,80299,4,321196
7867,2024-12-16,Pune,Maharashtra,Suzuki,Access 125,53.0,Female,Loan,120752,5090,115662,2,231324
7868,2023-04-09,Jaipur,Rajasthan,Suzuki,Avenis,43.0,Female,Credit Card,129472,9635,119837,4,479348
7869,2023-11-07,Lucknow,Uttar Pradesh,Bajaj,Pulsar NS200,59.0,Female,Loan,113810,5939,107871,3,323613
7870,2024-10-18,Delhi,Delhi,Hero,Splendor Plus,55.0,Female,Cash,85448,0,85448,4,341792
7871,2023-05-15,Chennai,Tamil Nadu,Bajaj,Pulsar NS200,26.0,Female,UPI,97727,5302,92425,1,92425
7872,2025-06-15,Hyderabad,Telangana,Suzuki,Access 125,45.0,Male,UPI,120667,5869,114798,2,229596
7873,2025-05-13,Kolkata,West Bengal,Hero,Xtreme 125R,24.0,Female,Loan,78931,7812,71119,1,71119
7874,2025-04-30,Pune,Maharashtra,Bajaj,Pulsar 125,31.0,Male,UPI,123045,7813,115232,2,230464
7875,2023-06-23,Mumbai,Maharashtra,Honda,SP125,58.0,Female,Loan,102520,3322,99198,4,396792
7876,2024-11-18,Surat,Gujarat,Suzuki,Gixxer,31.0,Male,Credit Card,124898,5437,119461,1,119461
7877,2024-06-16,Surat,Gujarat,Hero,Splendor Plus,46.0,Male,Cash,88478,6096,82382,2,164764
7878,2024-03-13,Bengaluru,Karnataka,Yamaha,MT-15,59.0,Male,Cash,143590,2419,141171,2,282342
7879,2024-04-01,Surat,Gujarat,Hero,Splendor Plus,35.0,Female,Credit Card,84441,7960,76481,1,76481
7880,2025-07-17,Mumbai,Maharashtra,Yamaha,R15 V4,52.0,Female,Loan,139878,7680,132198,1,132198
7881,2024-11-27,Delhi,Delhi,Honda,Shine,36.0,Male,UPI,100601,4103,96498,4,385992
7882,2025-08-01,Bengaluru,Karnataka,Suzuki,Gixxer,30.0,Male,UPI,127776,3933,123843,3,371529
7883,2025-02-14,Ahmedabad,Gujarat,Royal Enfield,Classic 350,54.0,Male,Cash,235360,6302,229058,3,687174
7884,2025-04-29,Lucknow,Uttar Pradesh,TVS,Apache RTR 160,41.0,Female,Cash,104866,2336,102530,3,307590
7885,2024-03-04,Ahmedabad,Gujarat,Bajaj,Pulsar NS200,31.0,Male,Loan,109223,4388,104835,1,104835
7886,2025-11-17,Chennai,Tamil Nadu,Hero,HF Deluxe,47.0,Male,Loan,76443,4347,72096,1,72096
7887,2024-11-15,Delhi,Delhi,Royal Enfield,Classic 350,49.0,Female,Cash,196496,6757,189739,3,569217
7888,2024-01-01,Delhi,Delhi,Honda,SP125,52.0,Male,Loan,104927,1319,103608,1,103608
7889,2023-06-09,Jaipur,Rajasthan,TVS,Apache RTR 160,54.0,Male,UPI,119383,4614,114769,4,459076
7890,2024-12-01,Lucknow,Uttar Pradesh,TVS,Jupiter,48.0,Male,Credit Card,96809,7273,89536,3,268608
7891,2023-11-05,Pune,Maharashtra,Royal Enfield,Meteor 350,30.0,Female,Credit Card,202499,4754,197745,3,593235
7892,2025-09-21,Delhi,Delhi,Suzuki,Access 125,26.0,Male,Loan,111280,2549,108731,1,108731
7893,2025-09-09,Lucknow,Uttar Pradesh,TVS,Raider 125,25.0,Female,UPI,111081,4141,106940,3,320820
7894,2023-12-20,Kolkata,West Bengal,Bajaj,Pulsar NS200,18.0,Male,Loan,97357,6653,90704,2,181408
7895,2023-09-22,Bengaluru,Karnataka,Honda,SP125,46.0,Male,Credit Card,85837,1540,84297,2,168594
7896,2024-03-20,Ahmedabad,Gujarat,Bajaj,Pulsar NS200,40.0,Male,Credit Card,120494,1410,119084,2,238168
7897,2023-05-15,Bengaluru,Karnataka,Yamaha,MT-15,22.0,Female,Loan,118129,6868,111261,1,111261
7898,2023-01-18,Hyderabad,Telangana,Royal Enfield,Classic 350,21.0,Female,Credit Card,204895,4347,200548,2,401096
7899,2023-09-15,Vadodara,Gujarat,Bajaj,Platina 110,58.0,Male,Cash,107232,5695,101537,1,101537
7900,2023-06-03,Ahmedabad,Gujarat,Bajaj,Platina 110,22.0,Male,Cash,103376,9428,93948,1,93948
7901,2025-03-14,Vadodara,Gujarat,Hero,Xtreme 125R,21.0,Female,Loan,74961,6334,68627,1,68627
7902,2024-11-28,Vadodara,Gujarat,Yamaha,FZ-S,44.0,Female,UPI,152448,2721,149727,4,598908
7903,2025-01-03,Ahmedabad,Gujarat,Hero,Splendor Plus,48.0,Female,Loan,78038,8051,69987,2,139974
7904,2024-04-16,Chennai,Tamil Nadu,Bajaj,Platina 110,56.0,Male,Loan,101280,3180,98100,2,196200
7905,2024-09-21,Bengaluru,Karnataka,TVS,Apache RTR 160,51.0,Male,Credit Card,112453,5104,107349,3,322047
7906,2025-06-11,Kolkata,West Bengal,Suzuki,Gixxer,47.0,Female,Credit Card,98466,10241,88225,3,264675
7907,2024-12-22,Ahmedabad,Gujarat,TVS,Raider 125,53.0,Male,UPI,100547,3791,96756,2,193512
7908,2023-12-07,Delhi,Delhi,Bajaj,Pulsar 125,39.0,Male,UPI,112250,6875,105375,3,316125
7909,2023-05-15,Kolkata,West Bengal,Bajaj,Pulsar NS200,39.0,Male,UPI,127257,19,127238,1,127238
7910,2023-09-04,Chennai,Tamil Nadu,Yamaha,R15 V4,27.0,Male,Loan,154581,7229,147352,2,294704
7911,2024-07-09,Vadodara,Gujarat,Yamaha,MT-15,35.0,Female,UPI,143408,7361,136047,3,408141
7912,2024-12-28,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,57.0,Female,UPI,225695,854,224841,4,899364
7913,2024-06-21,Lucknow,Uttar Pradesh,TVS,Apache RTR 160,25.0,Female,Credit Card,119698,323,119375,2,238750
7914,2023-07-10,Lucknow,Uttar Pradesh,Honda,Unicorn,26.0,Female,Cash,86371,4214,82157,3,246471
7915,2024-02-20,Ahmedabad,Gujarat,Bajaj,Pulsar 125,35.0,Male,Loan,126939,4075,122864,1,122864
7916,2025-03-23,Vadodara,Gujarat,Bajaj,Pulsar NS200,26.0,Male,UPI,109718,9296,100422,1,100422
7917,2023-10-29,Surat,Gujarat,TVS,Raider 125,54.0,Male,Cash,102477,1464,101013,3,303039
7918,2025-04-26,Mumbai,Maharashtra,Bajaj,Pulsar 125,46.0,Female,Cash,106328,9112,97216,4,388864
7919,2023-02-24,Hyderabad,Telangana,Royal Enfield,Meteor 350,57.0,Male,UPI,211190,10791,200399,2,400798
7920,2023-11-26,Pune,Maharashtra,Bajaj,Platina 110,48.0,Female,Cash,116493,3065,113428,1,113428
7921,2023-06-28,Kolkata,West Bengal,Royal Enfield,Classic 350,53.0,Male,Cash,210858,2440,208418,2,416836
7922,2024-10-18,Ahmedabad,Gujarat,Royal Enfield,Meteor 350,46.0,Male,UPI,198770,18437,180333,1,180333
7923,2024-11-26,Surat,Gujarat,Royal Enfield,Meteor 350,41.0,Male,Credit Card,227112,7583,219529,1,219529
7924,2023-07-12,Surat,Gujarat,Royal Enfield,Classic 350,34.0,Female,Loan,199530,9708,189822,1,189822
7925,2025-03-20,Surat,Gujarat,Bajaj,Platina 110,28.0,Male,Credit Card,119674,10644,109030,4,436120
7926,2025-08-04,Bengaluru,Karnataka,Yamaha,R15 V4,37.0,Male,Cash,166264,562,165702,2,331404
7927,2025-04-18,Surat,Gujarat,TVS,Raider 125,23.0,Female,Credit Card,95677,1988,93689,3,281067
7928,2023-03-13,Jaipur,Rajasthan,TVS,Apache RTR 160,36.0,Female,Credit Card,97070,5970,91100,1,91100
7929,2024-06-19,Ahmedabad,Gujarat,Yamaha,FZ-S,38.0,Female,UPI,138425,11217,127208,3,381624
7930,2023-09-14,Delhi,Delhi,Suzuki,Access 125,26.0,Male,UPI,132523,4980,127543,2,255086
7931,2023-06-11,Ahmedabad,Gujarat,Royal Enfield,Classic 350,21.0,Female,Loan,242849,9464,233385,2,466770
7932,2025-12-01,Kolkata,West Bengal,Hero,Xtreme 125R,19.0,Male,Loan,81935,0,81935,2,163870
7933,2023-12-04,Mumbai,Maharashtra,Honda,Unicorn,22.0,Female,Credit Card,93343,3066,90277,3,270831
7934,2023-04-04,Hyderabad,Telangana,Bajaj,Platina 110,51.0,Male,Loan,111817,5267,106550,4,426200
7935,2025-04-17,Pune,Maharashtra,Royal Enfield,Classic 350,36.0,Male,Cash,211058,6571,204487,4,817948
7936,2025-09-11,Kolkata,West Bengal,Yamaha,FZ-S,32.0,Female,UPI,130934,6234,124700,4,498800
7937,2024-01-15,Pune,Maharashtra,Royal Enfield,Meteor 350,60.0,Female,Cash,202614,5599,197015,3,591045
7938,2023-07-05,Bengaluru,Karnataka,Yamaha,FZ-S,41.0,Female,Loan,156105,1326,154779,2,309558
7939,2024-11-23,Bengaluru,Karnataka,Hero,Splendor Plus,34.0,Male,Credit Card,83087,4644,78443,2,156886
7940,2025-05-29,Pune,Maharashtra,Yamaha,R15 V4,47.0,Male,Credit Card,139034,7699,131335,2,262670
7941,2025-06-09,Surat,Gujarat,Bajaj,Platina 110,36.0,Male,Loan,103660,3333,100327,3,300981
7942,2025-11-20,Vadodara,Gujarat,Yamaha,FZ-S,29.0,Male,Cash,136764,8276,128488,2,256976
7943,2024-11-07,Vadodara,Gujarat,Royal Enfield,Meteor 350,29.0,Male,UPI,201726,6380,195346,4,781384
7944,2023-11-30,Ahmedabad,Gujarat,TVS,Raider 125,43.0,Female,UPI,121595,4775,116820,1,116820
7945,2025-03-04,Bengaluru,Karnataka,TVS,Apache RTR 160,39.0,Male,UPI,114341,10014,104327,3,312981
7946,2025-03-13,Lucknow,Uttar Pradesh,Royal Enfield,Classic 350,47.0,Male,Loan,227256,4949,222307,1,222307
7947,2024-02-13,Vadodara,Gujarat,Royal Enfield,Meteor 350,52.0,Female,Credit Card,220787,1137,219650,2,439300
7948,2023-01-30,Chennai,Tamil Nadu,Royal Enfield,Meteor 350,19.0,Female,UPI,196895,3185,193710,1,193710
7949,2025-12-21,Bengaluru,Karnataka,Suzuki,Avenis,36.0,Female,Loan,135613,2562,133051,3,399153
7950,2024-03-08,Bengaluru,Karnataka,Hero,HF Deluxe,24.0,Female,Cash,79373,1868,77505,4,310020
7951,2025-06-30,Jaipur,Rajasthan,Bajaj,Pulsar 125,47.0,Male,Credit Card,114926,5427,109499,1,109499
7952,2023-03-01,Bengaluru,Karnataka,TVS,Jupiter,60.0,Female,Cash,114128,7013,107115,1,107115
7953,2024-08-24,Kolkata,West Bengal,Honda,Unicorn,46.0,Male,Credit Card,84509,2578,81931,1,81931
7954,2025-11-15,Chennai,Tamil Nadu,Bajaj,Platina 110,21.0,Female,UPI,122014,4390,117624,1,117624
7955,2023-02-20,Surat,Gujarat,Royal Enfield,Classic 350,34.0,Male,Credit Card,229951,4550,225401,3,676203
7956,2024-08-01,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,37.0,Male,UPI,193743,4090,189653,1,189653
7957,2023-01-13,Vadodara,Gujarat,Bajaj,Pulsar 125,49.0,Female,Cash,101481,3303,98178,4,392712
7958,2023-11-25,Pune,Maharashtra,TVS,Jupiter,55.0,Male,Loan,106687,6534,100153,2,200306
7959,2023-03-11,Kolkata,West Bengal,Bajaj,Platina 110,43.0,Female,Cash,96006,4947,91059,1,91059
7960,2025-04-06,Hyderabad,Telangana,TVS,Jupiter,32.0,Male,UPI,100072,3054,97018,2,194036
7961,2023-07-24,Kolkata,West Bengal,Bajaj,Platina 110,24.0,Female,Loan,111167,3348,107819,3,323457
7962,2023-10-11,Vadodara,Gujarat,Suzuki,Avenis,42.0,Female,Credit Card,127715,8564,119151,4,476604
7963,2024-11-19,Pune,Maharashtra,TVS,Apache RTR 160,46.0,Female,Credit Card,114927,3515,111412,2,222824
7964,2024-12-04,Hyderabad,Telangana,Yamaha,R15 V4,31.0,Female,Cash,133835,5246,128589,4,514356
7965,2025-03-24,Ahmedabad,Gujarat,Bajaj,Pulsar NS200,59.0,Male,Cash,108676,3173,105503,1,105503
7966,2025-01-30,Surat,Gujarat,Bajaj,Platina 110,37.0,Male,Credit Card,99653,4875,94778,2,189556
7967,2025-10-08,Chennai,Tamil Nadu,Hero,HF Deluxe,49.0,Male,UPI,82252,7065,75187,3,225561
7968,2024-07-12,Ahmedabad,Gujarat,Bajaj,Platina 110,29.0,Female,Cash,115852,8302,107550,2,215100
7969,2023-02-25,Delhi,Delhi,Hero,Splendor Plus,60.0,Male,Cash,76436,6203,70233,2,140466
7970,2023-05-19,Kolkata,West Bengal,Suzuki,Gixxer,22.0,Male,Cash,108307,1338,106969,3,320907
7971,2023-04-04,Bengaluru,Karnataka,Hero,Xtreme 125R,59.0,Female,UPI,82085,8206,73879,1,73879
7972,2023-07-10,Lucknow,Uttar Pradesh,Bajaj,Pulsar NS200,48.0,Female,Cash,106723,9696,97027,3,291081
7973,2024-01-22,Bengaluru,Karnataka,Royal Enfield,Hunter 350,29.0,Male,Loan,219221,3817,215404,1,215404
7974,2023-11-12,Lucknow,Uttar Pradesh,TVS,Raider 125,48.0,Male,Cash,114744,6336,108408,3,325224
7975,2024-01-05,Mumbai,Maharashtra,Yamaha,R15 V4,51.0,Female,Credit Card,134182,10576,123606,4,494424
7976,2025-04-19,Ahmedabad,Gujarat,TVS,Jupiter,28.0,Female,UPI,107179,5056,102123,3,306369
7977,2025-08-03,Vadodara,Gujarat,Honda,Unicorn,29.0,Female,Cash,88497,8538,79959,1,79959
7978,2024-08-21,Jaipur,Rajasthan,Yamaha,R15 V4,43.0,Female,Loan,151000,6887,144113,4,576452
7979,2023-12-23,Hyderabad,Telangana,Suzuki,Access 125,27.0,Male,Loan,110330,7502,102828,4,411312
7980,2025-12-07,Lucknow,Uttar Pradesh,Yamaha,FZ-S,19.0,Female,Loan,155577,2993,152584,4,610336
7981,2024-07-20,Lucknow,Uttar Pradesh,Honda,SP125,32.0,Female,UPI,84230,6744,77486,3,232458
7982,2023-12-20,Chennai,Tamil Nadu,Suzuki,Access 125,30.0,Female,Credit Card,100525,5456,95069,1,95069
7983,2023-04-05,Chennai,Tamil Nadu,Yamaha,MT-15,53.0,Female,UPI,139811,8655,131156,2,262312
7984,2025-11-25,Hyderabad,Telangana,Hero,Splendor Plus,44.0,Male,Credit Card,82328,8321,74007,2,148014
7985,2024-08-29,Vadodara,Gujarat,Royal Enfield,Meteor 350,36.0,Female,Cash,201361,7999,193362,1,193362
7986,2024-10-30,Hyderabad,Telangana,TVS,Raider 125,40.0,Male,Credit Card,122306,1795,120511,1,120511
7987,2025-03-31,Bengaluru,Karnataka,Yamaha,MT-15,45.0,Male,Loan,148387,13246,135141,1,135141
7988,2023-10-28,Chennai,Tamil Nadu,Honda,Unicorn,19.0,Male,Loan,95506,5185,90321,1,90321
7989,2023-01-18,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,58.0,Female,Loan,223246,5123,218123,4,872492
7990,2024-10-05,Pune,Maharashtra,Yamaha,R15 V4,30.0,Male,Loan,125196,8396,116800,3,350400
7991,2023-09-05,Bengaluru,Karnataka,Honda,Shine,50.0,Male,Credit Card,79777,3749,76028,2,152056
7992,2024-10-17,Ahmedabad,Gujarat,Royal Enfield,Classic 350,29.0,Female,Loan,230284,3930,226354,2,452708
7993,2024-04-06,Bengaluru,Karnataka,Honda,SP125,34.0,Male,UPI,89727,7637,82090,3,246270
7994,2025-11-22,Mumbai,Maharashtra,Hero,HF Deluxe,53.0,Male,UPI,79212,1333,77879,2,155758
7995,2024-07-09,Kolkata,West Bengal,Suzuki,Avenis,60.0,Female,Loan,117525,4451,113074,2,226148
7996,2023-12-28,Bengaluru,Karnataka,Yamaha,FZ-S,45.0,Female,Cash,130573,6910,123663,3,370989
7997,2025-06-29,Kolkata,West Bengal,Royal Enfield,Meteor 350,20.0,Male,Credit Card,217803,3920,213883,1,213883
7998,2024-05-06,Delhi,Delhi,Honda,Shine,46.0,Female,UPI,92785,6411,86374,2,172748
7999,2025-01-01,Surat,Gujarat,Hero,HF Deluxe,39.0,Female,Loan,93094,4151,88943,3,266829
8000,2023-04-16,Mumbai,Maharashtra,Honda,SP125,51.0,Female,UPI,99975,6695,93280,3,279840
8001,2023-12-25,Bengaluru,Karnataka,Suzuki,Gixxer,57.0,Female,Loan,123089,5117,117972,3,353916
8002,2024-06-02,Hyderabad,Telangana,Hero,Splendor Plus,59.0,Male,Loan,78796,3612,75184,3,225552
8003,2024-03-31,Vadodara,Gujarat,Suzuki,Gixxer,21.0,Male,Credit Card,118154,10455,107699,2,215398
8004,2024-05-19,Jaipur,Rajasthan,Yamaha,FZ-S,58.0,Female,Credit Card,139385,7414,131971,1,131971
8005,2025-02-20,Lucknow,Uttar Pradesh,Honda,SP125,41.0,Female,Credit Card,92506,5331,87175,4,348700
8006,2024-10-11,Lucknow,Uttar Pradesh,Bajaj,Pulsar 125,32.0,Male,Loan,123335,7292,116043,4,464172
8007,2024-03-09,Chennai,Tamil Nadu,TVS,Apache RTR 160,55.0,Male,Loan,94573,3282,91291,4,365164
8008,2024-08-19,Lucknow,Uttar Pradesh,Honda,Unicorn,38.0,Female,UPI,104547,5425,99122,1,99122
8009,2023-08-03,Pune,Maharashtra,Yamaha,R15 V4,47.0,Male,Loan,131673,2543,129130,2,258260
8010,2025-08-02,Mumbai,Maharashtra,Yamaha,MT-15,27.0,Female,Cash,153160,7983,145177,4,580708
8011,2023-11-21,Surat,Gujarat,Royal Enfield,Meteor 350,34.0,Male,Credit Card,210299,12425,197874,2,395748
8012,2025-07-10,Delhi,Delhi,TVS,Raider 125,46.0,Male,Cash,111922,4269,107653,2,215306
8013,2023-02-16,Lucknow,Uttar Pradesh,Hero,HF Deluxe,39.0,Female,UPI,79453,2075,77378,1,77378
8014,2025-03-12,Surat,Gujarat,Yamaha,R15 V4,47.0,Female,Credit Card,148890,3533,145357,4,581428
8015,2023-03-30,Delhi,Delhi,Honda,SP125,47.0,Female,UPI,107720,9398,98322,4,393288
8016,2025-11-06,Kolkata,West Bengal,TVS,Jupiter,49.0,Male,Credit Card,110317,1463,108854,1,108854
8017,2025-11-29,Hyderabad,Telangana,Bajaj,Platina 110,33.0,Male,Loan,104084,8767,95317,1,95317
8018,2024-03-24,Bengaluru,Karnataka,TVS,Jupiter,18.0,Female,Loan,100270,8366,91904,1,91904
8019,2025-09-09,Chennai,Tamil Nadu,TVS,Apache RTR 160,38.0,Female,Cash,108986,5155,103831,1,103831
8020,2024-02-02,Kolkata,West Bengal,Suzuki,Access 125,32.0,Male,Loan,108533,4717,103816,1,103816
8021,2024-02-26,Vadodara,Gujarat,Suzuki,Gixxer,33.0,Female,Loan,116744,8097,108647,1,108647
8022,2025-01-26,Lucknow,Uttar Pradesh,Hero,Splendor Plus,35.0,Male,Credit Card,78976,4211,74765,1,74765
8023,2025-08-05,Kolkata,West Bengal,Yamaha,R15 V4,26.0,Male,Loan,145519,6988,138531,2,277062
8024,2023-03-21,Chennai,Tamil Nadu,Suzuki,Gixxer,51.0,Male,Credit Card,106642,1050,105592,2,211184
8025,2023-03-21,Delhi,Delhi,Honda,Unicorn,29.0,Male,UPI,100122,446,99676,4,398704
8026,2025-04-29,Chennai,Tamil Nadu,Bajaj,Pulsar NS200,20.0,Male,Cash,121307,4532,116775,2,233550
8027,2023-05-19,Kolkata,West Bengal,Suzuki,Gixxer,52.0,Female,Credit Card,100762,3558,97204,3,291612
8028,2025-02-16,Jaipur,Rajasthan,Hero,HF Deluxe,34.0,Female,UPI,87578,3401,84177,4,336708
8029,2024-12-19,Delhi,Delhi,Royal Enfield,Classic 350,20.0,Male,UPI,210336,7220,203116,1,203116
8030,2025-06-20,Bengaluru,Karnataka,TVS,Jupiter,38.0,Female,Credit Card,103301,2188,101113,2,202226
8031,2023-07-29,Lucknow,Uttar Pradesh,Honda,Shine,51.0,Female,Loan,92727,9244,83483,1,83483
8032,2023-12-26,Vadodara,Gujarat,TVS,Jupiter,19.0,Female,Loan,119154,0,119154,2,238308
8033,2024-01-04,Hyderabad,Telangana,Yamaha,MT-15,41.0,Male,Cash,157655,5750,151905,4,607620
8034,2025-09-24,Bengaluru,Karnataka,Yamaha,R15 V4,33.0,Male,Cash,155718,3348,152370,2,304740
8035,2024-08-11,Ahmedabad,Gujarat,Yamaha,R15 V4,42.0,Female,Loan,124488,6753,117735,1,117735
8036,2025-08-04,Pune,Maharashtra,Royal Enfield,Classic 350,41.0,Female,Loan,194191,835,193356,4,773424
8037,2023-08-13,Hyderabad,Telangana,Bajaj,Pulsar NS200,44.0,Male,UPI,98398,6802,91596,3,274788
8038,2025-03-18,Vadodara,Gujarat,Honda,Unicorn,58.0,Female,UPI,96059,7347,88712,3,266136
8039,2025-02-19,Kolkata,West Bengal,Suzuki,Access 125,34.0,Female,Credit Card,121155,3737,117418,2,234836
8040,2024-08-17,Lucknow,Uttar Pradesh,Hero,HF Deluxe,28.0,Male,Cash,84520,3465,81055,4,324220
8041,2024-01-31,Hyderabad,Telangana,Suzuki,Gixxer,19.0,Female,Loan,113064,2098,110966,4,443864
8042,2023-05-12,Mumbai,Maharashtra,Suzuki,Avenis,18.0,Male,Cash,118592,8225,110367,1,110367
8043,2024-04-29,Hyderabad,Telangana,Bajaj,Platina 110,51.0,Male,Credit Card,102813,8843,93970,1,93970
8044,2024-05-27,Jaipur,Rajasthan,Honda,SP125,55.0,Female,Cash,95862,5723,90139,1,90139
8045,2024-10-12,Bengaluru,Karnataka,Honda,Shine,50.0,Male,Loan,82084,0,82084,1,82084
8046,2023-11-04,Jaipur,Rajasthan,Honda,Unicorn,48.0,Female,UPI,96095,7369,88726,2,177452
8047,2024-12-17,Vadodara,Gujarat,Suzuki,Gixxer,36.0,Female,Loan,108823,10010,98813,3,296439
8048,2023-12-24,Hyderabad,Telangana,Bajaj,Platina 110,36.0,Female,Credit Card,116467,2274,114193,3,342579
8049,2024-09-30,Hyderabad,Telangana,Suzuki,Access 125,44.0,Female,Credit Card,115283,12430,102853,1,102853
8050,2024-06-18,Kolkata,West Bengal,Bajaj,Platina 110,18.0,Female,Cash,99065,6584,92481,2,184962
8051,2025-12-25,Pune,Maharashtra,Honda,SP125,30.0,Female,Credit Card,92547,7120,85427,2,170854
8052,2024-10-11,Bengaluru,Karnataka,Hero,Xtreme 125R,19.0,Female,Credit Card,93617,3841,89776,2,179552
8053,2023-05-24,Kolkata,West Bengal,Royal Enfield,Classic 350,50.0,Male,Loan,228797,11663,217134,2,434268
8054,2024-03-20,Pune,Maharashtra,Hero,Splendor Plus,39.0,Male,UPI,85450,7354,78096,3,234288
8055,2023-03-10,Delhi,Delhi,Bajaj,Pulsar NS200,42.0,Male,Loan,104804,5057,99747,2,199494
8056,2023-07-29,Lucknow,Uttar Pradesh,Yamaha,R15 V4,30.0,Female,Credit Card,142950,7390,135560,2,271120
8057,2024-08-18,Vadodara,Gujarat,Honda,Unicorn,39.0,Male,Loan,104155,4671,99484,2,198968
8058,2023-07-23,Mumbai,Maharashtra,Royal Enfield,Hunter 350,40.0,Male,Cash,235764,9590,226174,2,452348
8059,2024-01-17,Ahmedabad,Gujarat,Hero,HF Deluxe,54.0,Male,Loan,90758,3451,87307,1,87307
8060,2023-11-11,Delhi,Delhi,Royal Enfield,Meteor 350,48.0,Female,Credit Card,199721,2562,197159,3,591477
8061,2025-11-16,Hyderabad,Telangana,Bajaj,Platina 110,19.0,Male,Cash,118352,1364,116988,2,233976
8062,2024-06-29,Kolkata,West Bengal,Bajaj,Pulsar 125,57.0,Male,Credit Card,115956,1756,114200,1,114200
8063,2025-09-24,Ahmedabad,Gujarat,TVS,Apache RTR 160,52.0,Male,Cash,111917,5051,106866,4,427464
8064,2023-07-28,Jaipur,Rajasthan,TVS,Jupiter,49.0,Female,UPI,116202,8424,107778,4,431112
8065,2023-11-11,Delhi,Delhi,Suzuki,Gixxer,50.0,Female,Credit Card,128202,9382,118820,1,118820
8066,2024-11-19,Chennai,Tamil Nadu,TVS,Apache RTR 160,54.0,Female,Cash,106206,1523,104683,1,104683
8067,2024-08-16,Chennai,Tamil Nadu,TVS,Raider 125,58.0,Male,UPI,96158,0,96158,3,288474
8068,2025-08-03,Mumbai,Maharashtra,Hero,Splendor Plus,29.0,Female,Credit Card,77631,5206,72425,3,217275
8069,2025-08-25,Surat,Gujarat,Honda,Shine,21.0,Male,Loan,90746,4459,86287,3,258861
8070,2023-08-29,Ahmedabad,Gujarat,TVS,Jupiter,29.0,Female,Loan,109138,4087,105051,2,210102
8071,2025-01-19,Vadodara,Gujarat,TVS,Raider 125,58.0,Male,Loan,95576,4840,90736,3,272208
8072,2024-10-11,Hyderabad,Telangana,Yamaha,FZ-S,39.0,Female,Credit Card,134577,4187,130390,2,260780
8073,2024-05-01,Bengaluru,Karnataka,Bajaj,Pulsar NS200,46.0,Female,Loan,121816,4188,117628,4,470512
8074,2024-10-16,Hyderabad,Telangana,Royal Enfield,Classic 350,44.0,Male,Cash,239752,9294,230458,1,230458
8075,2025-04-08,Bengaluru,Karnataka,Bajaj,Pulsar NS200,57.0,Female,Cash,104902,1666,103236,4,412944
8076,2023-03-20,Kolkata,West Bengal,Royal Enfield,Meteor 350,31.0,Female,Loan,209117,8459,200658,4,802632
8077,2023-08-17,Lucknow,Uttar Pradesh,Honda,Unicorn,42.0,Female,Cash,91274,7724,83550,4,334200
8078,2024-08-08,Delhi,Delhi,Honda,SP125,37.0,Female,Cash,104184,2677,101507,3,304521
8079,2023-06-13,Bengaluru,Karnataka,Yamaha,MT-15,42.0,Female,Cash,137157,7137,130020,3,390060
8080,2025-12-06,Lucknow,Uttar Pradesh,Yamaha,R15 V4,53.0,Female,Cash,146761,2941,143820,3,431460
